rows    | tot_costs   | exec_time(ms)  | exec_time_cs| ncond | role        | av_data   
0       | 1647.84     | 9.376          | 1.4261      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.172          | 1.3851      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.154          | 1.3955      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.158          | 1.397       | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.652          | 1.4523      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.266          | 1.4279      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.481          | 1.4474      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.797          | 1.4572      | 2     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 13.329         | 1.8335      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.081         | 1.5228      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.258         | 1.529       | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.219         | 1.5188      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.197         | 1.5021      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.051         | 1.4872      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.069         | 1.4884      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.459         | 1.5311      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.395         | 1.5197      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.443         | 1.5341      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.448         | 1.5167      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 9.893          | 1.4653      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 9.933          | 1.4585      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.16          | 1.4928      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.072         | 1.4937      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.871          | 1.4687      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.953          | 1.4699      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.9            | 1.4651      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.556         | 1.5322      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.158         | 1.4885      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.082         | 1.4861      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.55          | 1.5292      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1648.18     | 12.173         | 1.708       | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.151          | 1.3944      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.314          | 1.4168      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.224          | 1.4104      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.221          | 1.4032      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.382          | 1.425       | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.572          | 1.4478      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.72           | 1.451       | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.838          | 1.485       | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.437          | 1.4402      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.604          | 1.4304      | 3     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 12.867         | 1.7755      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.285         | 1.4933      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.311         | 1.4996      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.234         | 1.5072      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.02          | 1.4842      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.944          | 1.4796      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.907          | 1.4863      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.344         | 1.5172      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.003         | 1.4868      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.104         | 1.4827      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.72          | 1.5601      | 3     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 11.38          | 1.6391      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.286         | 1.504       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.322         | 1.5098      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 11.16          | 1.6028      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.055         | 1.4823      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.269         | 1.5083      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.028         | 1.4837      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.628         | 1.546       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.04          | 1.4956      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.096         | 1.4891      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.488         | 1.531       | 3     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1647.49     | 12.148         | 1.67        | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.142          | 1.3823      | 1     | tfog_abells_cbudget_sdraft_u|     517039
3       | 1647.49     | 9.517          | 1.4517      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.567          | 1.4422      | 1     | tfog_abells_cbudget_sdraft_u|     517039
9       | 1647.49     | 9.361          | 1.4094      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.099          | 1.3888      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.141          | 1.3966      | 1     | tfog_abells_cbudget_sdraft_u|     517039
3       | 1647.49     | 9.377          | 1.4229      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.235          | 1.3998      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.395          | 1.4235      | 1     | tfog_abells_cbudget_sdraft_u|     517039
6       | 1647.49     | 9.474          | 1.4207      | 1     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.73     | 13.286         | 1.8057      | 1     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.73     | 9.894          | 1.4898      | 1     | tfog_acoast_cstatistics_stask_u|      37807
11      | 1829.73     | 10.249         | 1.5011      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.048         | 1.4792      | 1     | tfog_acoast_cstatistics_stask_u|      37807
12      | 1829.73     | 10.131         | 1.4936      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.327         | 1.5089      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.055         | 1.5063      | 1     | tfog_acoast_cstatistics_stask_u|      37807
7       | 1829.73     | 10.849         | 1.5862      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.278         | 1.5208      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.213         | 1.5045      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.524         | 1.5199      | 1     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.73     | 10.005         | 1.4983      | 1     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.73     | 10.199         | 1.4974      | 1     | tfog_acoast_cstatistics_stask_u|      37807
11      | 1829.73     | 10.573         | 1.5191      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.602         | 1.5368      | 1     | tfog_acoast_cstatistics_stask_u|      37807
12      | 1829.73     | 10.065         | 1.461       | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.022         | 1.4696      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 9.984          | 1.4828      | 1     | tfog_acoast_cstatistics_stask_u|      37807
7       | 1829.73     | 10.413         | 1.5156      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.008         | 1.4758      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.165         | 1.4783      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.402         | 1.5109      | 1     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1647.84     | 11.975         | 1.6782      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.292          | 1.4199      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.527          | 1.438       | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.668          | 1.4948      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.412          | 1.4103      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.498          | 1.4656      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.119          | 1.3905      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.473          | 1.438       | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.23           | 1.3924      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.317          | 1.4262      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.407          | 1.4206      | 2     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 12.879         | 1.7592      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 9.75           | 1.4788      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.305         | 1.5075      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.994          | 1.4728      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.847          | 1.4663      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.112         | 1.486       | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.761          | 1.4595      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.406         | 1.5179      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.016         | 1.477       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.255         | 1.498       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.407         | 1.5132      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 9.929          | 1.4992      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 9.841          | 1.478       | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.167         | 1.4983      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.09          | 1.5057      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.167         | 1.4996      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.925          | 1.4672      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.806          | 1.466       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.544         | 1.5392      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.01          | 1.4764      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.356         | 1.5116      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.459         | 1.5311      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1648.18     | 12.168         | 1.7058      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.272          | 1.4075      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.353          | 1.4215      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.293          | 1.4386      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.119          | 1.402       | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.236          | 1.4049      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.263          | 1.3982      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.701          | 1.4556      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.363          | 1.4488      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.564          | 1.4433      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 10.205         | 1.5401      | 3     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 13.184         | 1.8064      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.792          | 1.5143      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.126         | 1.5047      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.161         | 1.5046      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.021         | 1.4908      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.145         | 1.4912      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.122         | 1.5013      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.663         | 1.5455      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.001         | 1.4751      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.132         | 1.5045      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.532         | 1.5432      | 3     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 10.036         | 1.4822      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.873          | 1.4601      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.211         | 1.5053      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.127         | 1.4953      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.288         | 1.5434      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.501         | 1.583       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 11.29          | 1.6375      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 11.608         | 1.6335      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.486         | 1.5699      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 11.545         | 1.6981      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.648         | 1.5592      | 3     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1647.49     | 15.222         | 2.0099      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.555          | 1.4928      | 1     | tfog_abells_cbudget_sdraft_u|     517039
3       | 1647.49     | 9.326          | 1.3958      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.514          | 1.4069      | 1     | tfog_abells_cbudget_sdraft_u|     517039
9       | 1647.49     | 9.616          | 1.5041      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.346          | 1.4035      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.084          | 1.3691      | 1     | tfog_abells_cbudget_sdraft_u|     517039
3       | 1647.49     | 9.67           | 1.4373      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.335          | 1.4006      | 1     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.49     | 9.148          | 1.3741      | 1     | tfog_abells_cbudget_sdraft_u|     517039
6       | 1647.49     | 9.92           | 1.4575      | 1     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.73     | 13.234         | 1.7746      | 1     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.73     | 10.065         | 1.4718      | 1     | tfog_acoast_cstatistics_stask_u|      37807
11      | 1829.73     | 10.093         | 1.475       | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.428         | 1.5004      | 1     | tfog_acoast_cstatistics_stask_u|      37807
12      | 1829.73     | 9.845          | 1.447       | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 9.983          | 1.4539      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.068         | 1.4588      | 1     | tfog_acoast_cstatistics_stask_u|      37807
7       | 1829.73     | 10.608         | 1.5269      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.233         | 1.4882      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.125         | 1.4779      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.529         | 1.5118      | 1     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
1       | 1829.73     | 10.435         | 1.5283      | 1     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1829.73     | 10.3           | 1.5321      | 1     | tfog_acoast_cstatistics_stask_u|      37807
11      | 1829.73     | 10.484         | 1.5664      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.363         | 1.506       | 1     | tfog_acoast_cstatistics_stask_u|      37807
12      | 1829.73     | 10.121         | 1.4851      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.279         | 1.5099      | 1     | tfog_acoast_cstatistics_stask_u|      37807
4       | 1829.73     | 10.095         | 1.4687      | 1     | tfog_acoast_cstatistics_stask_u|      37807
7       | 1829.73     | 10.734         | 1.5467      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.112         | 1.4729      | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.222         | 1.502       | 1     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1829.73     | 10.492         | 1.5059      | 1     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1647.84     | 14.333         | 1.9176      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 11.766         | 1.7174      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 10.048         | 1.6131      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.698          | 1.4656      | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 10.007         | 1.676       | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 10.125         | 1.5476      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.942          | 1.504       | 2     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1647.84     | 9.616          | 1.4452      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.388          | 1.4112      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.141          | 1.3947      | 2     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.84     | 9.703          | 1.4337      | 2     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 13.57          | 1.8332      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 9.995          | 1.4757      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.046         | 1.4915      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.249         | 1.5205      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.961          | 1.5036      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.836          | 1.453       | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.001         | 1.4856      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 11.074         | 1.5789      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.406         | 1.661       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 11.249         | 1.8682      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 11.968         | 1.7148      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.16     | 10.045         | 1.4816      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.02          | 1.5011      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.944          | 1.4692      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.076         | 1.5         | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.806          | 1.4568      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 10.327         | 1.5126      | 2     | tfog_acoast_cstatistics_stask_u|      37807
1       | 1830.16     | 9.749          | 1.448       | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 11.618         | 1.6399      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.057         | 1.4893      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 10.368         | 1.5183      | 2     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.16     | 11.177         | 1.6305      | 2     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
0       | 1648.18     | 13.407         | 1.8667      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.343          | 1.4379      | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.241          | 1.4019      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.239          | 1.404       | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.135          | 1.3947      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.181          | 1.3994      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.008          | 1.388       | 3     | tfog_abells_cbudget_sdraft_u|     517039
1       | 1648.18     | 9.693          | 1.4436      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.183          | 1.4017      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.341          | 1.4116      | 3     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1648.18     | 9.62           | 1.4381      | 3     | tfog_abells_cbudget_sdraft_u|     517039
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 13.127         | 1.7935      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.994          | 1.4785      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.331         | 1.5119      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.388         | 1.5602      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.977          | 1.5165      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.289         | 1.5492      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.016         | 1.4783      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.691         | 1.5391      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 9.973          | 1.478       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.627         | 1.544       | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.421         | 1.5322      | 3     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_acoast_cstatistics_stask_u;
0       | 1830.6      | 10.037         | 1.4884      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 13.094         | 1.8653      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.47          | 1.7487      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 11.27          | 1.6249      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 11.38          | 1.6222      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.298         | 1.4997      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.098         | 1.4915      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.718         | 1.5283      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.356         | 1.4954      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.186         | 1.4933      | 3     | tfog_acoast_cstatistics_stask_u|      37807
0       | 1830.6      | 10.312         | 1.4874      | 3     | tfog_acoast_cstatistics_stask_u|      37807
? SET ROLE tfog_abells_cbudget_sdraft_u;
2       | 1647.16     | 12.147         | 1.6716      | 0     | tfog_abells_cbudget_sdraft_u|     517039
2       | 1647.16     | 8.911          | 1.3394      | 0     | tfog_abells_cbudget_sdraft_u|     517039
4       | 1647.16     | 9.265          | 1.3881      | 0     | tfog_abells_cbudget_sdraft_u|     517039
0       | 1647.16     | 9.53           | 1.4161      | 0     | tfog_abells_cbudget_sdraft_u|     517039
22      | 1647.16     | 10.275         | 1.6617      | 0     | tfog_abells_cbudget_sdraft_u|     517039
