rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond   | size  | stmt
1       | 0.26        | 6.765          | 0.7309      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.302          | 0.6847      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.443          | 0.699       | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.653          | 0.6215      | 0.029       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.067          | 0.6639      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.135          | 0.6689      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.0            | 0.6541      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.001          | 0.6546      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.971          | 0.6514      | 0.029       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.009          | 0.6553      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.565          | 0.8115      | 0.025       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.289          | 0.7842      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.277          | 0.7824      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.202          | 0.7766      | 0.031       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.659          | 0.8213      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.544          | 0.8093      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.539          | 0.8086      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.205          | 0.7753      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.23           | 0.778       | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.254          | 0.7799      | 0.025       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.132          | 0.7698      | 0.031       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.197          | 0.7799      | 0.028       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.566          | 0.8116      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.361          | 0.7909      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.6            | 0.8146      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.161          | 0.7701      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.628          | 0.8177      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.159          | 0.7754      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.259          | 0.7817      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 6.655          | 1.0129      | 0.045       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 8.303          | 0.8971      | 0.043       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.69           | 0.8286      | 0.031       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.573          | 0.8259      | 0.041       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.34           | 0.8063      | 0.041       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.238          | 0.7957      | 0.041       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.205          | 0.7803      | 0.029       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 6.176          | 0.6747      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 7.75           | 0.8322      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 6.226          | 0.6816      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.389          | 0.6992      | 0.042       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.862          | 0.6563      | 0.051       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.58           | 0.626       | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.857          | 0.6535      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.734          | 0.6416      | 0.042       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.823          | 0.6509      | 0.041       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.095          | 0.6774      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.109          | 0.6793      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.415          | 0.7102      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.904          | 0.6654      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.86           | 0.6542      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.077          | 0.6757      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.089          | 0.6825      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.984          | 0.6665      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.944          | 0.6617      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.551          | 0.7228      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.003          | 0.6684      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.975          | 0.6691      | 0.042       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.973          | 0.6652      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.805          | 0.6486      | 0.042       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.782          | 0.6463      | 0.042       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.803          | 0.6482      | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.811          | 0.653       | 0.041       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.879          | 0.6561      | 0.042       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.379          | 0.607       | 0.042       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.837          | 0.6408      | 0.028       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.259          | 0.6824      | 0.028       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.734          | 0.6295      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 5.505          | 0.6106      | 0.029       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.123          | 0.6666      | 0.026       | 0     | 53248 |  WHERE bstream is not Null;
1       | 0.26        | 6.868          | 0.7405      | 0.029       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.274          | 0.6803      | 0.03        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.724          | 0.7263      | 0.03        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.731          | 0.7265      | 0.03        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.651          | 0.7181      | 0.03        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.173          | 0.6738      | 0.029       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 5.906          | 0.6492      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.08           | 0.6627      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.472          | 0.6038      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.673          | 0.622       | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.966          | 0.6514      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.814          | 0.6351      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.771          | 0.6312      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.919          | 0.6463      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.744          | 0.6297      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.851          | 0.6395      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.864          | 0.6414      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.965          | 0.6516      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.946          | 0.6491      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.977          | 0.6519      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.929          | 0.6471      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.45           | 0.6001      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.935          | 0.6488      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.482          | 0.8021      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.778          | 0.8341      | 0.031       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.458          | 0.8002      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.422          | 0.7968      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.426          | 0.7973      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.392          | 0.7942      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.505          | 0.8076      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.298          | 0.7873      | 0.039       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.528          | 0.8064      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.708          | 0.8252      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.879          | 0.8421      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.561          | 0.8104      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 5.918          | 0.6453      | 0.027       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.05           | 0.661       | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.634          | 0.6188      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.329          | 0.5882      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.673          | 0.6237      | 0.03        | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.453          | 0.5991      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 11.217         | 1.199       | 0.027       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.843          | 0.8649      | 0.05        | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.176          | 0.6912      | 0.099       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.899          | 0.7694      | 0.135       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.238          | 0.69        | 0.039       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.286          | 0.6871      | 0.037       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.179          | 0.6716      | 0.039       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.152          | 0.6691      | 0.039       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.987          | 0.6678      | 0.04        | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.001          | 0.6557      | 0.04        | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 8.34           | 0.9052      | 0.042       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.492          | 0.8198      | 0.042       | 1     | 293376|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.572          | 0.8275      | 0.041       | 1     | 293376|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.591          | 0.8291      | 0.042       | 1     | 293376|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 8.574          | 0.929       | 0.043       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.078          | 0.681       | 0.041       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.928          | 0.6651      | 0.04        | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.863          | 0.6555      | 0.042       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.264          | 0.5952      | 0.042       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.632          | 0.6296      | 0.041       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.653          | 0.6348      | 0.042       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.726          | 0.6415      | 0.041       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.656          | 0.6344      | 0.041       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.648          | 0.6337      | 0.041       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.794          | 0.6518      | 0.078       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.856          | 0.6548      | 0.041       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.737          | 0.6427      | 0.041       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.773          | 0.6462      | 0.041       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 8.484          | 0.9187      | 0.041       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 8.314          | 0.9021      | 0.041       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 8.263          | 0.8955      | 0.042       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.924          | 0.8625      | 0.04        | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.813          | 0.861       | 0.097       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.977          | 0.868       | 0.041       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.937          | 0.864       | 0.042       | 1     | 435200|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.12           | 0.7841      | 0.041       | 1     | 293376|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.698          | 0.6439      | 0.042       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.534          | 0.6094      | 0.016       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.704          | 0.6435      | 0.042       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.517          | 0.6283      | 0.042       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.439          | 0.6171      | 0.041       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.551          | 0.6366      | 0.042       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.634          | 0.6363      | 0.041       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.175          | 0.5868      | 0.041       | 1     | 96325 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.74           | 0.6439      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.784          | 0.648       | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.791          | 0.6492      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.802          | 0.6503      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.716          | 0.6407      | 0.042       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.655          | 0.6345      | 0.04        | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.758          | 0.6452      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.827          | 0.652       | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.983          | 0.6683      | 0.042       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.781          | 0.6475      | 0.042       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.736          | 0.6433      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.82           | 0.6513      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.157          | 0.6851      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.789          | 0.6483      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.781          | 0.6475      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.844          | 0.6541      | 0.042       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.845          | 0.6388      | 0.07        | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.697          | 0.6396      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.785          | 0.6473      | 0.042       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.748          | 0.6444      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.658          | 0.6353      | 0.041       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.817          | 0.6517      | 0.042       | 1     | 157457|  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.266          | 0.5944      | 0.041       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.756          | 0.6442      | 0.041       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.565          | 0.6253      | 0.042       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.645          | 0.6344      | 0.041       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.635          | 0.632       | 0.041       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.582          | 0.6273      | 0.042       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.549          | 0.6242      | 0.041       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.628          | 0.6322      | 0.041       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.58           | 0.6275      | 0.04        | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.676          | 0.6377      | 0.034       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.944          | 0.6489      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.192          | 0.6761      | 0.028       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.889          | 0.6442      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.577          | 0.6144      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.904          | 0.6446      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.883          | 0.6413      | 0.038       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.905          | 0.6452      | 0.025       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.623          | 0.6198      | 0.025       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.89           | 0.6433      | 0.025       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.929          | 0.6474      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.689          | 0.6231      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.955          | 0.653       | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.109          | 0.6676      | 0.026       | 1     | 53248 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.928          | 0.6506      | 0.033       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.762          | 0.6307      | 0.025       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.534          | 0.6103      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.019          | 0.6563      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.804          | 0.6329      | 0.038       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.992          | 0.654       | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.795          | 0.6363      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.726          | 0.6271      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.738          | 0.6286      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.329          | 0.6907      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.882          | 0.651       | 0.038       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.843          | 0.6387      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.427          | 0.6         | 0.033       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.825          | 0.6371      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.419          | 0.5992      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.788          | 0.6348      | 0.033       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.815          | 0.6363      | 0.027       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.761          | 0.6304      | 0.025       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.797          | 0.6357      | 0.028       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.786          | 0.6334      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.808          | 0.6356      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.594          | 0.614       | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.771          | 0.632       | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.795          | 0.635       | 0.027       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.901          | 0.6453      | 0.027       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.481          | 0.6033      | 0.027       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.736          | 0.628       | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.758          | 0.6354      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.753          | 0.6311      | 0.026       | 1     | 35328 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.741          | 0.6283      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 7.024          | 0.7616      | 0.028       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.392          | 0.7066      | 0.056       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 8.012          | 0.8666      | 0.041       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 6.533          | 0.7284      | 0.047       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.091          | 0.5842      | 0.041       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.584          | 0.6159      | 0.027       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.595          | 0.6159      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.724          | 0.6277      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
1       | 0.26        | 5.684          | 0.6249      | 0.026       | 1     | 37807 |  WHERE tenant LIKE 'fog' AND bstream is not Null;
